0.0,0.074089231634
0.01,0.105607045698
0.02,-0.0788520459468
0.03,-0.0148110013223
0.04,0.0258117081457
0.05,0.0920470960403
0.06,0.316713384534
0.07,0.329024605856
0.08,0.731778996537
0.09,0.628957720835
0.1,1.03903496909
0.11,1.37074429397
0.12,1.85242305285
0.13,2.19568483252
0.14,2.78610891786
0.15,3.25129134285
0.16,3.69104679293
0.17,4.39780876485
0.18,4.8087970521
0.19,5.21070159709
0.2,5.41852898234
0.21,5.90666176264
0.22,5.91551536126
0.23,5.98975443557
0.24,5.99420955155
0.25,5.49252201729
0.26,5.03383815256
0.27,4.67834323783
0.28,4.18651566121
0.29,3.49589783424
0.3,3.15484811736
0.31,2.53853725031
0.32,2.08110982527
0.33,1.65448115013
0.34,1.46887217447
0.35,1.16803450501
0.36,0.866669742657
0.37,0.694490372798
0.38,0.374688672363
0.39,0.275455875282
0.4,0.167970263955
0.41,0.196526190194
0.42,0.162108133606
0.43,0.0577303563875
0.44,0.113131986914
0.45,0.0908758071095
0.46,0.0522792823596
0.47,0.100226307685
0.48,-0.017844510195
0.49,-0.0930513265158
0.5,0.110103632224
0.51,-0.040008007986
0.52,0.110668345639
0.53,-0.177096927072
0.54,0.0841064209605
0.55,-0.103041714191
0.56,0.0441205692929
0.57,0.0634575452781
0.58,-0.0647394226439
0.59,0.0433587879702
0.6,0.0191117492644
0.61,0.0860338568723
0.62,0.0899976852779
0.63,0.177409125759
0.64,-0.0704984724307
0.65,-0.00725011270861
0.66,-0.0496596918318
0.67,0.0471937241764
0.68,0.0803804836979
0.69,-0.0044190695609
0.7,0.0663900282078
0.71,0.0800609063697
0.72,0.100917388559
0.73,0.0887591204595
0.74,0.17079044103
0.75,-0.0164784488899
0.76,0.135491216515
0.77,0.0256395976623
0.78,0.00283739761321
0.79,-0.0989209367768
0.8,-0.176012127484
0.81,0.156023445502
0.82,0.00280908024604
0.83,0.157762351972
0.84,-0.22490698539
0.85,-0.00261901742561
0.86,0.0215797061169
0.87,0.123034566458
0.88,0.039444720821
0.89,0.145050242556
0.9,-0.0466136185357
0.91,-0.0192614133096
0.92,-0.00294783997069
0.93,0.0183186168923
0.94,-0.102679719233
0.95,0.0468071725085
0.96,-0.12783046751
0.97,0.174133133513
0.98,-0.125399233416
0.99,0.0108992057987
