0.0,-0.0565554933482
0.01,0.124929526527
0.02,-0.000663327293717
0.03,0.0222645861347
0.04,0.0443979060702
0.05,0.0990235453435
0.06,-0.233340701516
0.07,0.0482381809484
0.08,0.124370562548
0.09,-0.035314869293
0.1,-0.143554887621
0.11,0.0485156090758
0.12,0.00355139271942
0.13,0.0256431825746
0.14,0.113552663433
0.15,0.065826587656
0.16,0.108406623403
0.17,0.191652114993
0.18,0.0129914822903
0.19,0.321523874173
0.2,0.064652610154
0.21,0.00823477473348
0.22,-0.00179800872771
0.23,0.111457270781
0.24,0.0378434402163
0.25,0.0302587555888
0.26,0.189260142367
0.27,0.250512657288
0.28,-0.00855378813722
0.29,0.146471265552
0.3,0.255763789388
0.31,0.345601676332
0.32,0.109485526035
0.33,0.203679461933
0.34,0.296757971107
0.35,0.135869240281
0.36,0.341042775963
0.37,0.275959230048
0.38,0.217860206951
0.39,0.11938254922
0.4,0.510877589905
0.41,0.246560477945
0.42,0.272591991386
0.43,0.434567032031
0.44,0.51974525497
0.45,0.555570085995
0.46,0.3924853773
0.47,0.302367179508
0.48,0.436545092596
0.49,0.437038410704
0.5,0.443922824096
0.51,0.526345233537
0.52,0.574511025639
0.53,0.570026371285
0.54,0.573984324314
0.55,0.705895149845
0.56,0.679678072646
0.57,0.704597377052
0.58,0.62966290511
0.59,0.732037762198
0.6,0.598775901856
0.61,0.680197873453
0.62,0.654529990126
0.63,0.831356301253
0.64,0.590387547863
0.65,0.819750513253
0.66,0.942181852213
0.67,0.882304504485
0.68,0.827902404326
0.69,1.09097255958
0.7,1.14331148002
0.71,0.918574027043
0.72,0.833977249894
0.73,0.963222294947
0.74,1.05310768874
0.75,0.98348561119
0.76,1.1298905782
0.77,1.0267221375
0.78,1.12392756734
0.79,1.110000366
0.8,1.06221319981
0.81,1.00152219805
0.82,1.11509222708
0.83,1.24278922518
0.84,1.37395016183
0.85,1.26801687433
0.86,1.20310361095
0.87,1.29630325125
0.88,1.22366382599
0.89,1.09261471486
0.9,1.29502321285
0.91,1.19035032688
0.92,1.0638157973
0.93,1.19058563802
0.94,1.14364182925
0.95,1.22621252392
0.96,1.3578183153
0.97,1.09512923068
0.98,1.26950840824
0.99,1.29460354844
